cosmic_id,afatinib,cisplatin,dabrafenib,olaparib,palbociclib,trametinib,vismodegib
1322213,-2.538928500000001,-3.213705,-2.2660535,-1.3462449999999997,-3.6241114999999997,-4.6494415,-0
1322218,-1.4372000000000003,-0.8305609999999999,-0,-0.4867454999999996,-0.8305609999999999,-1.548852,-0.8305609999999999
1322224,-1.2300455000000006,-1.881999,-1.2855915000000002,-1.97533,-0.7004535000000001,-0.9631485000000002,-0
1323913,-4.665182,-3.2795184999999996,-2.742761,-4.272539499999999,-1.8165119999999995,-0,-3.8652684999999996
1327765,-2.0667220000000004,-2.2737315000000002,-0.736291,-1.7642224999999998,-0,-4.369638,-0.20997049999999984
1327766,-1.5150125000000005,-2.617734,-0.31751450000000014,-2.3523009999999993,-3.5015175000000003,-3.2541625,-0
1327768,-2.0687440000000006,-0.35388949999999997,-0,-0.40920349999999983,-0.4690209999999999,-3.742143,-1.1129254999999998
1327769,-0.9553390000000004,-0.2861125000000002,-0,-0.7443105000000001,-0.24373099999999992,-0.839411,-0.3759245
1327771,-3.873774,-2.5499034999999997,-1.7506089999999994,-3.9447224999999992,-0.8878119999999998,-0,-2.5091614999999994
1327773,-1.726016500000001,-1.174255,-1.2998925000000003,-0.988327,-0.9727605000000001,-3.8542575,-0
1327774,-2.5643375000000006,-1.053698,-2.5614015,-1.7434509999999999,-1.8908345,-4.6764355,-0
1327775,-3.673362,-5.0646545,-2.1192699999999998,-4.0592705,-4.195448,-0,-3.3521815
1330931,-1.4534070000000003,-1.9306665,-0,-1.9440645,-1.478519,-0.728305,-1.3512314999999995
1330933,-2.601071,-1.0945725000000002,-2.323488,-0.45607849999999983,-0,-3.4917890000000003,-0.8843045000000003
1330935,-0.7552895000000008,-0.11284250000000018,-0.4463974999999998,-0.5476000000000001,-1.9838055,-2.8471795,-0
1330941,-0,-4.251554499999999,-1.6616199999999997,-3.3730644999999995,-2.994078,-4.566839999999999,-2.1843165
1330942,-1.7062420000000005,-1.6218434999999998,-0,-0.13685749999999963,-1.6311419999999999,-1.0427929999999999,-0.8978314999999997
1330947,-2.886771000000001,-1.9654755000000004,-0.2667200000000003,-1.9064065000000001,-0,-0.8377760000000003,-2.6389455
1330948,-0.46632600000000046,-0.7181095000000002,-0.38150300000000037,-1.0035905,-0,-1.5174470000000002,-0.1654085000000003
1330950,-2.3573800000000005,-1.3668555000000002,-0,-1.7692694999999996,-2.14831,-1.961814,-2.0970815000000003
1330964,-0.9177375000000001,-0,-1.6756544999999996,-0.8520949999999996,-2.9127284999999996,-2.1443345,-0.432234
1330972,-2.9119995000000003,-0,-3.7338074999999997,-0.9679539999999995,-5.2058935,-5.543416499999999,-3.182552
1330973,-2.7659280000000006,-0,-2.528581,-2.4377044999999997,-4.167523999999999,-3.326203,-0
1330982,-2.1605065,-0,-2.1634295,-2.0347049999999998,-0.5913764999999997,-4.2849945,-0.5734099999999995
1330983,-1.5733360000000003,-0.5960074999999998,-0.04011299999999984,-0.8830844999999994,-0.5404799999999996,-0,-1.4341644999999996
1330984,-3.0793540000000004,-2.1514295,-0,-2.7818464999999994,-2.713673,-3.468518,-3.5499834999999997
1330985,-0.8099885000000007,-0.21177500000000027,-0.8233175000000004,-0.2374550000000002,-2.0060885000000006,-1.5137075000000002,-0
1330987,-2.4831110000000005,-1.7328945,-0,-2.5438205,-3.11913,-4.902541,-1.5714284999999997
1330991,-0.6073180000000002,-2.4584585,-0.2501709999999999,-0.7594984999999994,-0,-0.185427,-0.1663484999999998
1330994,-2.4027070000000004,-0.9564235000000001,-2.559394,-0.8865425,-0,-4.761231,-1.9148275
1330995,-0,-1.0762854999999996,-0.19604499999999936,-0.37786749999999936,-2.341296,-2.1977029999999997,-0.289862499999999
1331025,-1.3058345000000005,-0.29970300000000005,-1.3646824999999998,-0.4614539999999998,-0.6721655,-3.4430115,-0
1331032,-0.9665965000000005,-0,-0.8827565000000002,-0.9552610000000001,-2.5343485,-2.0559495,-0.8005899999999997
1331033,-1.4005580000000006,-1.746849,-1.397558,-1.4502785,-0,-3.415565,-1.746849
1331034,-3.6824920000000003,-4.2217225,-0,-3.3252924999999998,-4.442455,-5.910092,-2.7394174999999996
1331035,-0.7485905000000006,-1.7120790000000001,-0.7465565000000001,-0.593162,-1.9129015,-2.8767155000000004,-0
1331036,-0.33905000000000074,-3.1458035000000004,-0.5200330000000006,-1.2757075000000002,-3.3549450000000007,-0,-2.3318915000000007
1331037,-3.485558,-3.3919455,-2.145582,-3.5224075,-0,-5.6136870000000005,-1.7710385
1331038,-1.088800500000001,-1.1668035000000003,-1.7144825,-0,-2.7184775000000005,-2.6545735000000006,-1.1668035000000003
1331039,-1.6384375000000007,-0.5496970000000001,-1.5657495000000003,-0.728551,-1.0142325,-3.2607305,-0
1331045,-0.2141835000000003,-0.5338820000000002,-0.22737750000000023,-0.5271150000000002,-2.0948215,-2.3764235,-0
1331048,-0.01780750000000042,-0.2533620000000001,-0.0032455000000002343,-0.5992119999999996,-0.4946235000000001,-2.9351035000000003,-0
1331049,-0.6053345000000006,-0.3285950000000004,-1.1772895,-0,-2.2847705000000005,-2.7347545,-0.16447100000000026
1331050,-1.1761905000000006,-2.04727,-1.4147535000000002,-0,-1.7825915000000003,-1.7626785000000003,-0.16103800000000001
1479987,-1.8048260000000003,-3.6516595,-0,-3.9163924999999997,-1.4098379999999997,-3.1878159999999998,-4.5936435
1479988,-3.330108000000001,-4.296153500000001,-0.6775340000000005,-3.2044755,-1.8299910000000006,-0,-4.3130525
1479995,-1.1860350000000008,-4.8842685,-2.808924,-3.5261615,-2.917943,-0,-4.5511315
1480358,-2.0710120000000005,-3.6155975,-4.505955,-3.3654565,-5.841246999999999,-0,-3.9291125
1480359,-0,-2.6910234999999996,-4.3473679999999995,-2.1082934999999994,-5.911581999999999,-2.0101569999999995,-3.9994474999999996
1480360,-1.4716850000000004,-2.3075405,-0.7743329999999999,-0.5145664999999995,-4.027895,-0,-0.6329134999999999
1480361,-0.18608050000000054,-1.5202880000000003,-1.6910005,-0,-2.1299485000000002,-0.08790550000000008,-1.5066460000000004
1480362,-2.0571415000000006,-0,-2.2888235000000003,-2.7347339999999996,-0.3848095,-1.4453725000000002,-1.0678860000000001
1480364,-0,-7.9698554999999995,-5.70083,-6.5235674999999995,-7.641776,-2.41363,-7.2524435
1480371,-1.7317370000000003,-0.17118650000000013,-1.5422550000000004,-1.2380684999999998,-0,-1.8262260000000001,-0.12321350000000031
1480372,-0.3440370000000006,-1.0211185,-1.9592810000000003,-0.9021895,-0.879252,-0,-2.1561834999999996
1480374,-0,-2.6850125,-2.2011819999999993,-2.666692499999999,-5.154464999999999,-2.0081419999999994,-3.2928214999999996
1503361,-1.3390580000000005,-1.9610945000000002,-0,-2.8658134999999993,-0.39452700000000007,-0.815753,-1.8622384999999997
1503362,-1.6409060000000002,-2.3626475,-3.345272,-3.2157014999999993,-2.368399,-0,-2.6629064999999996
1503363,-1.0882285,-0,-1.0861984999999996,-0.8426360000000002,-2.3439975,-3.2161315,-0.2853479999999995
1503364,-0,-6.421988499999999,-5.388529,-7.5774574999999995,-7.4346,-6.034198999999999,-6.8588914999999995
1503365,-1.9877870000000004,-3.1969965,-3.017901,-4.1421365,-1.832678,-0,-3.5111295
1503366,-0,-2.2161614999999997,-3.586144,-2.8396854999999994,-4.298127999999999,-5.126365,-2.885703499999999
1503367,-1.791628,-2.9976175000000005,-1.7726579999999996,-1.7454524999999996,-0.5349089999999999,-0,-0.7391944999999998
