cosmic_id,afatinib,cisplatin,dabrafenib,olaparib,palbociclib,trametinib,vismodegib
1299080,0,0,1,0,0,0,0
1299081,0,0,1,0,0,0,0
1303896,0,1,0,0,0,0,0
1303900,0,1,0,0,0,0,0
1303912,0,1,0,0,0,0,0
1322212,0,1,0,0,0,0,0
1322213,0,1,0,0,0,0,0
1322218,0,1,0,0,0,0,0
1322224,0,1,0,0,0,0,0
1323913,0,1,0,0,0,0,0
1327765,0,0,0,0,1,0,0
1327766,0,1,0,0,0,0,0
1327768,0,1,0,0,0,0,0
1327769,0,1,0,0,0,0,0
1327771,0,1,0,0,0,0,0
1327773,0,1,0,0,0,0,0
1327774,0,1,0,0,0,0,0
1327775,0,0,0,0,1,0,0
1330931,0,0,0,1,0,0,0
1330933,0,1,0,0,0,0,0
1330935,0,1,0,0,0,0,0
1330941,0,0,0,0,1,0,0
1330942,0,1,0,0,0,0,0
1330947,0,1,0,0,0,0,0
1330948,0,1,0,0,0,0,0
1330950,0,1,0,0,0,0,0
1330964,0,1,0,0,0,0,0
1330972,0,1,0,0,0,0,0
1330973,0,0,0,1,0,0,0
1330982,0,1,0,0,0,0,0
1330983,0,0,0,0,0,1,0
1330984,0,1,0,0,0,0,0
1330985,0,0,0,0,1,0,0
1330987,0,1,0,0,0,0,0
1330991,0,1,0,0,0,0,0
1330994,0,1,0,0,0,0,0
1330995,0,1,0,0,0,0,0
1331025,0,1,0,0,0,0,0
1331032,0,1,0,0,0,0,0
1331033,0,1,0,0,0,0,0
1331034,0,1,0,0,0,0,0
1331035,0,1,0,0,0,0,0
1331036,0,1,0,0,0,0,0
1331037,0,1,0,0,0,0,0
1331038,0,1,0,0,0,0,0
1331039,0,1,0,0,0,0,0
1331045,0,1,0,0,0,0,0
1331048,0,1,0,0,0,0,0
1331049,0,1,0,0,0,0,0
1331050,0,1,0,0,0,0,0
1479987,0,0,0,0,0,1,0
1479988,0,0,0,0,0,1,0
1479995,0,1,0,0,0,0,0
1480358,0,0,0,1,0,0,0
1480359,0,0,0,1,0,0,0
1480360,0,1,0,0,0,0,0
1480361,0,1,0,0,0,0,0
1480362,0,1,0,0,0,0,0
1480364,0,1,0,0,0,0,0
1480371,0,1,0,0,0,0,0
1480372,0,0,0,1,0,0,0
1480374,0,0,0,0,0,1,0
1503361,0,1,0,0,0,0,0
1503362,0,1,0,0,0,0,0
1503363,1,0,0,0,0,0,0
1503364,0,1,0,0,0,0,0
1503365,0,1,0,0,0,0,0
1503366,0,1,0,0,0,0,0
1503367,0,1,0,0,0,0,0
1503368,0,1,0,0,0,0,0
1503369,0,1,0,0,0,0,0
1503370,0,1,0,0,0,0,0
1503371,0,1,0,0,0,0,0
1509073,0,1,0,0,0,0,0
1509074,0,1,0,0,0,0,0
1524414,0,0,0,0,0,0,1
1524415,0,1,0,0,0,0,0
1524417,0,1,0,0,0,0,0
1524418,0,1,0,0,0,0,0
1524419,0,1,0,0,0,0,0
1659817,0,0,0,0,0,0,1
1659818,0,1,0,0,0,0,0
1659819,0,1,0,0,0,0,0
1659823,1,0,0,0,0,0,0
1660034,1,0,0,0,0,0,0
1660035,0,1,0,0,0,0,0
1660036,0,0,0,0,0,1,0
1674021,0,0,1,0,0,0,0
